,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,415.9205,415.7012,-0.29545,33.4524,9.2677,-0.00048576,3.9747,0.037368,-0.56658
1,Statistics,Variance,stat_var,ECT3,1696.3683,1426.8265,5.1176,471.2453,55.0443,0.05968,16.5887,174.8886,470.5818
2,Statistics,Skewness,stat_skew,KE2A,1.0369,0.80963,-0.42056,2.1383,2.4051,-0.0043134,3.1768,0.8863,0.49967
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,3.899,2.9067,2.5421,5.941,8.968,3.8199,17.8737,13.1294,3.0515
4,Statistics,Median,stat_median,Y12H,411.4239,411.4681,-0.16485,25.1162,7.3531,-0.0009117,2.8988,-0.018182,-0.59717
5,Statistics,Minimum,stat_min,1GSF,193.5043,200.4102,-14.6334,10.5385,0.019439,-2.292,-9.1374,-117.7437,-126.1662
6,Statistics,10th percentile,stat_p10,QG58,372.4418,375.5655,-3.0387,16.273,2.7116,-0.27512,0.73571,-12.4516,-26.5256
7,Statistics,90th percentile,stat_p90,8DWT,463.5044,460.6826,2.1461,62.6971,17.8731,0.27466,8.3304,11.9102,23.1245
8,Statistics,Maximum,stat_max,84IY,769.5438,692.4741,12.1123,214.7831,78.8221,2.4592,69.2378,218.8439,186.9339
9,Statistics,Interquartile range,stat_iqr,SALO,43.3409,40.4517,2.249,20.7087,6.9832,0.27089,3.289,10.8604,23.8515
10,Statistics,Range,stat_range,2OJQ,576.0395,492.0639,26.7457,204.2446,78.8026,4.7512,78.3753,336.5876,313.1
11,Statistics,Mean absolute deviation,stat_mad,4FUA,29.7051,27.5686,1.6173,15.7037,5.1219,0.17837,2.6496,8.4206,15.9012
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,18.3542,17.166,0.97595,9.4115,3.0262,0.11383,1.4581,4.6725,10.0978
13,Statistics,Median absolute deviation,stat_medad,N72L,29.4553,27.3373,1.6127,14.2272,4.8514,0.17837,2.4677,8.4205,15.9011
14,Statistics,Coefficient of variation,stat_cov,7TET,0.099026,0.090867,-7.6569,0.64893,0.80054,-502.9189,1.0247,353.8963,-38.2875
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.052545,0.048995,-6.8977,0.34991,0.43495,-250.0341,0.5026,-64.6623,-12.0258
16,Statistics,Energy,stat_energy,N8CA,34781084846.5983,34691092604.2814,1036318.3048,316639585.2318,28060925.9201,11882.769,6448391.6022,34821651.1037,93759565.7269
17,Statistics,Root mean square,stat_rms,5ZWQ,417.9549,417.4138,2.2814,39.8786,11.8716,0.2443,5.6909,13.2246,21.7003
