,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,2.9537,2.9335,-0.058272,0.60041,0.98265,2.8217e-06,0.36863,0.001174,0.028428
1,Statistics,Variance,stat_var,ECT3,0.64854,0.56333,0.040242,0.010598,0.11928,4.7384e-05,0.037792,0.039059,0.080216
2,Statistics,Skewness,stat_skew,KE2A,0.80262,0.69893,-0.85462,0.63262,0.87281,0.020352,0.956,0.26934,0.90882
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,2.4199,2.3634,2.0619,0.93456,1.6204,0.62166,1.8021,0.69304,2.8259
4,Statistics,Median,stat_median,Y12H,2.9304,2.9397,-0.037882,0.59188,0.94304,1.1003e-05,0.34453,-0.0062877,0.0029194
5,Statistics,Minimum,stat_min,1GSF,0.76138,0.90231,-1.4512,0.32151,0.061731,-0.040638,-0.14574,-0.85265,-0.90746
6,Statistics,10th percentile,stat_p10,QG58,1.9856,2.0005,-0.30717,0.47887,0.58168,-0.0085728,0.15035,-0.23947,-0.28937
7,Statistics,90th percentile,stat_p90,8DWT,3.8174,3.7146,0.1724,0.71985,1.411,0.008519,0.61707,0.2515,0.36194
8,Statistics,Maximum,stat_max,84IY,6.8623,6.2786,0.62944,0.98175,2.8018,0.032973,1.5414,1.2462,1.7149
9,Statistics,Interquartile range,stat_iqr,SALO,0.81211,0.73373,0.2388,0.12188,0.39978,0.0087866,0.24341,0.25573,0.33352
10,Statistics,Range,stat_range,2OJQ,6.1009,5.3763,2.0806,0.66024,2.7401,0.073611,1.6871,2.0989,2.6223
11,Statistics,Mean absolute deviation,stat_mad,4FUA,0.57677,0.53442,0.15194,0.078613,0.26136,0.0053668,0.14964,0.15472,0.21189
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.34933,0.32137,0.10012,0.051246,0.1702,0.0036516,0.10111,0.10601,0.13935
13,Statistics,Median absolute deviation,stat_medad,N72L,0.57638,0.53439,0.15096,0.078314,0.25935,0.0053668,0.14831,0.15461,0.21088
14,Statistics,Coefficient of variation,stat_cov,7TET,0.27264,0.25586,-3.4426,0.17146,0.35146,2439.4978,0.52736,168.345,9.963
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.13921,0.12623,-2.5442,0.10226,0.20843,-327.0275,0.34502,-37.943,12.5773
16,Statistics,Energy,stat_energy,N8CA,202730.6946,198307.8271,943.8456,8026.2883,23464.6157,1.0249,3756.5855,844.8355,1752.4777
17,Statistics,Root mean square,stat_rms,5ZWQ,3.0616,3.028,0.2089,0.60917,1.0416,0.0068836,0.41675,0.19764,0.28465
