,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,2.9578,2.9238,-0.094714,0.93146,1.0369,-3.0285e-06,0.46562,0.0040791,0.074759
1,Statistics,Variance,stat_var,ECT3,1.2083,0.95364,0.1396,0.040344,0.2663,8.2573e-05,0.064489,0.10771,0.39115
2,Statistics,Skewness,stat_skew,KE2A,0.26495,0.090598,-0.30865,0.24043,0.70019,0.056968,0.87627,0.36853,-0.6312
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.61627,-0.76608,1.2947,-0.67783,0.31695,0.279,1.0986,1.2302,2.7331
4,Statistics,Median,stat_median,Y12H,2.9038,2.9203,-0.059196,0.90627,0.9615,-6.7094e-05,0.43049,-0.0061693,0.053234
5,Statistics,Minimum,stat_min,1GSF,0.71792,0.85295,-2.2978,0.47978,0.0084058,-0.037362,-0.20985,-1.2588,-3.6516
6,Statistics,10th percentile,stat_p10,QG58,1.4993,1.5617,-0.5749,0.68341,0.42228,-0.011384,0.1813,-0.39095,-0.55839
7,Statistics,90th percentile,stat_p90,8DWT,4.471,4.2739,0.30574,1.2246,1.7452,0.011569,0.79789,0.40767,0.83295
8,Statistics,Maximum,stat_max,84IY,6.6242,5.4128,1.2833,1.4207,3.3893,0.038838,1.6936,1.8452,2.8567
9,Statistics,Interquartile range,stat_iqr,SALO,1.6491,1.4477,0.43894,0.29711,0.71612,0.011771,0.31747,0.39794,0.7095
10,Statistics,Range,stat_range,2OJQ,5.9063,4.5598,3.5811,0.94091,3.3809,0.0762,1.9034,3.104,6.5082
11,Statistics,Mean absolute deviation,stat_mad,4FUA,0.90909,0.80753,0.28364,0.16629,0.41548,0.0071428,0.19718,0.25065,0.46104
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.67486,0.59991,0.18513,0.12248,0.2961,0.0049005,0.13316,0.16619,0.29855
13,Statistics,Median absolute deviation,stat_medad,N72L,0.90809,0.80752,0.28215,0.1651,0.41154,0.0071426,0.19505,0.25051,0.46068
14,Statistics,Coefficient of variation,stat_cov,7TET,0.37164,0.334,-3.9449,0.21564,0.49766,-3000.5191,0.5454,80.4579,8.3658
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.28208,0.2493,-2.4927,0.15966,0.35645,-79.8916,0.35644,-48.5316,3.3457
16,Statistics,Energy,stat_energy,N8CA,122077.6156,116508.3494,1821.6371,11132.498,16448.9027,1.0124,3448.8593,1320.8653,4864.4448
17,Statistics,Root mean square,stat_rms,5ZWQ,3.1554,3.0826,0.38545,0.95287,1.1583,0.009087,0.53036,0.32822,0.62987
