,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,685.3604,683.9499,-2.0325,90.1419,73.5566,9.7111e-05,6.9749,0.34339,3.4805
1,Statistics,Variance,stat_var,ECT3,50227.69,47411.9632,64.4326,1359.5778,3924.9231,1.6849,28.0191,999.7646,3416.751
2,Statistics,Skewness,stat_skew,KE2A,-0.021158,-0.020855,-0.30349,0.99331,2.4255,-0.01146,2.0666,0.093721,0.28685
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-1.2254,-1.2223,0.50985,1.5538,8.7523,3.3394,8.2291,2.8199,1.4315
4,Statistics,Median,stat_median,Y12H,698.6821,697.0881,-1.0935,84.5645,55.9752,-0.00036311,5.7018,0.10229,1.1814
5,Statistics,Minimum,stat_min,1GSF,3.3032,27.5523,-44.0078,25.4031,0.027837,-15.978,-8.7099,-295.9584,-349.4236
6,Statistics,10th percentile,stat_p10,QG58,390.7496,396.2318,-12.9624,47.1135,19.9648,-1.5061,1.9856,-35.472,-65.0683
7,Statistics,90th percentile,stat_p90,8DWT,981.3587,971.9629,7.3446,137.7392,146.9814,1.509,13.4833,36.1714,75.9607
8,Statistics,Maximum,stat_max,84IY,1256.2651,1234.5937,37.5651,323.6808,756.8985,15.4694,90.7099,305.2201,383.5416
9,Statistics,Interquartile range,stat_iqr,SALO,411.4796,396.5186,10.036,46.1967,57.5013,1.5059,5.6446,32.4239,63.9739
10,Statistics,Range,stat_range,2OJQ,1252.9619,1207.0414,81.5729,298.2777,756.8707,31.4474,99.4198,601.1785,732.9652
11,Statistics,Mean absolute deviation,stat_mad,4FUA,196.8422,191.0039,6.2498,28.5586,43.2419,0.9672,3.8215,22.7217,43.3756
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,160.6774,155.5402,4.2195,19.3348,25.2177,0.63068,2.406,13.9027,27.4265
13,Statistics,Median absolute deviation,stat_medad,N72L,196.6411,190.8015,6.2007,28.2028,40.4808,0.9672,3.672,22.7206,43.327
14,Statistics,Coefficient of variation,stat_cov,7TET,0.327,0.31836,-3.9493,0.40905,0.85171,13366.2999,0.75891,92.0799,16.7944
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.30573,0.29484,-2.6702,0.26467,0.45912,-8381.4864,0.45122,108.9727,19.1842
16,Statistics,Energy,stat_energy,N8CA,796031872333.8856,788764220034.6226,104970022.5623,14521635535.6525,14292530038.0341,2579496.7253,117377718.1452,1530808061.6765,5249551003.9211
17,Statistics,Root mean square,stat_rms,5ZWQ,721.0732,717.774,8.2803,97.3917,96.6204,1.298,8.756,31.6209,58.5565
