,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,2.5463,2.5257,-0.058414,0.69668,0.85865,-9.1486e-07,0.4384,0.0022585,0.037567
1,Statistics,Variance,stat_var,ECT3,0.97724,0.82517,0.071957,0.019334,0.17488,6.4693e-05,0.054877,0.057375,0.18748
2,Statistics,Skewness,stat_skew,KE2A,1.6693,1.5415,-2.0892,0.73476,1.6214,0.041192,0.83194,0.45279,2.5128
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,4.2479,3.2451,12.5913,0.65989,4.8698,0.57603,1.0449,2.3835,19.3379
4,Statistics,Median,stat_median,Y12H,2.3203,2.3192,-0.025832,0.67847,0.77338,-5.3272e-06,0.40728,-0.007278,0.0082921
5,Statistics,Minimum,stat_min,1GSF,0.75844,0.94665,-3.2042,0.38263,0.0045453,-0.037085,-0.20528,-1.1715,-1.3301
6,Statistics,10th percentile,stat_p10,QG58,1.5767,1.6283,-0.35069,0.53275,0.43618,-0.010053,0.1688,-0.27733,-0.41357
7,Statistics,90th percentile,stat_p90,8DWT,3.8302,3.7517,0.2201,0.8885,1.3857,0.010113,0.74576,0.29212,0.46198
8,Statistics,Maximum,stat_max,84IY,10.0023,8.5898,0.71534,1.2879,4.3669,0.042745,1.5501,1.8621,5.248
9,Statistics,Interquartile range,stat_iqr,SALO,1.0343,0.95045,0.28218,0.1749,0.46609,0.010204,0.29375,0.28464,0.43045
10,Statistics,Range,stat_range,2OJQ,9.2439,7.6432,3.9196,0.90531,4.3623,0.07983,1.7554,3.0336,6.5781
11,Statistics,Mean absolute deviation,stat_mad,4FUA,0.72284,0.66986,0.18857,0.10871,0.30907,0.0062672,0.18208,0.18088,0.29218
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.44926,0.41813,0.11905,0.07418,0.19874,0.0042571,0.12326,0.11928,0.18142
13,Statistics,Median absolute deviation,stat_medad,N72L,0.69703,0.64658,0.18661,0.1077,0.301,0.0062672,0.18036,0.18069,0.29104
14,Statistics,Coefficient of variation,stat_cov,7TET,0.38823,0.35966,-4.5922,0.19959,0.48703,-8791.7353,0.53435,106.0596,11.5258
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.21476,0.19895,-3.852,0.12731,0.28846,-438.2398,0.34953,-83.0897,13.8928
16,Statistics,Energy,stat_energy,N8CA,167784.1753,162009.5429,1694.9086,11349.5797,20512.7648,1.4548,5556.143,1290.3711,4247.7364
17,Statistics,Root mean square,stat_rms,5ZWQ,2.7315,2.6841,0.27454,0.71042,0.95507,0.0080432,0.49706,0.23954,0.43461
