,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,27.4955,26.5724,-1.498,57.1256,161.6525,-0.0014063,12.81,0.18111,1.9852
1,Statistics,Variance,stat_var,ECT3,1490.3813,889.5722,3.4579,82.6115,9393.2127,1.1221,68.1408,364.0329,318.763
2,Statistics,Skewness,stat_skew,KE2A,-1.1791,-1.9835,0.28909,0.7494,1.028,-0.023129,1.313,-0.0040552,0.10066
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,2.066,3.7639,0.52872,0.71721,1.2404,0.1865,4.4738,0.28407,0.57676
4,Statistics,Median,stat_median,Y12H,34,35.5556,-1.404,55.7238,143.399,0.0041912,11.6692,0.18381,0.982
5,Statistics,Minimum,stat_min,1GSF,-160,-117.8519,-7.5656,36.8569,0.55073,-4.7537,-12.8718,-92.4788,-77.5516
6,Statistics,10th percentile,stat_p10,QG58,-21,-16.9259,-3.8827,47.0064,54.3035,-1.3436,3.7524,-23.9918,-18.9031
7,Statistics,90th percentile,stat_p90,8DWT,68,50.4444,0.43357,69.0033,296.5897,1.3388,22.8458,24.2087,25.5011
8,Statistics,Maximum,stat_max,84IY,168,79.1482,6.7214,94.4147,772.9711,4.9104,85.0701,79.8173,71.8995
9,Statistics,Interquartile range,stat_iqr,SALO,40,20.1111,2.5884,11.0042,123.0457,1.4184,9.8371,25.0796,22.3237
10,Statistics,Range,stat_range,2OJQ,328,197.0,14.287,57.5579,772.4204,9.6641,97.9419,172.2961,149.4511
11,Statistics,Mean absolute deviation,stat_mad,4FUA,28.1383,20.4661,1.4851,7.0414,75.8958,0.84161,6.1943,15.0622,13.8666
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,17.15,10.1933,1.0508,4.621,51.9835,0.58736,4.1123,10.4082,9.3543
13,Statistics,Median absolute deviation,stat_medad,N72L,27.625,18.3979,1.4834,6.9498,74.4787,0.8416,6.125,15.0622,13.8416
14,Statistics,Coefficient of variation,stat_cov,7TET,1.4041,1.1224,-1.2414,0.15911,0.59955,-753.2342,0.6444,105.3486,8.9934
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.625,0.29852,-0.82753,0.09716,0.40516,3089.8544,0.4041,64.9945,6.6649
16,Statistics,Energy,stat_energy,N8CA,135627552,96340005.7994,344256.8521,202014530.2562,2144841542.0154,67748.7555,14021525.1967,21980831.792,19483582.7552
17,Statistics,Root mean square,stat_rms,5ZWQ,47.3934,39.9458,2.3879,57.8441,188.4801,1.0593,15.2393,19.0805,17.964
