,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,36.8425,36.7476,-0.21819,39.5097,166.4576,1.9716e-05,10.7749,-0.035598,0.086879
1,Statistics,Variance,stat_var,ECT3,880.6151,637.1415,1.6619,54.8734,9006.4697,0.44281,42.405,153.6529,164.9198
2,Statistics,Skewness,stat_skew,KE2A,-1.2459,-1.7291,-0.052722,0.83646,0.85012,0.020708,0.77539,-0.017967,-0.13389
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,2.5265,3.9699,2.2614,1.734,0.69513,0.4371,1.1733,0.576,1.6967
4,Statistics,Median,stat_median,Y12H,42,43.3333,-0.24493,38.6483,150.9606,-0.0013426,9.987,-0.02666,0.1561
5,Statistics,Minimum,stat_min,1GSF,-144,-114.7407,-5.7541,21.8525,0.29452,-3.1126,-12.0494,-99.2481,-75.12
6,Statistics,10th percentile,stat_p10,QG58,0,5.8889,-1.6225,30.7345,57.1013,-0.83223,3.2635,-15.5511,-14.9192
7,Statistics,90th percentile,stat_p90,8DWT,68,60.5556,1.2616,49.4911,297.8397,0.83306,19.3203,15.463,15.1492
8,Statistics,Maximum,stat_max,84IY,132,91.7037,7.0213,89.7033,677.224,3.3087,56.3167,78.5965,86.8505
9,Statistics,Interquartile range,stat_iqr,SALO,34,27.1111,1.2321,9.8512,126.7436,0.85452,8.2525,16.022,14.4749
10,Statistics,Range,stat_range,2OJQ,276,206.4444,12.7754,67.8508,676.9295,6.4213,68.366,177.8446,161.9705
11,Statistics,Mean absolute deviation,stat_mad,4FUA,22.1082,18.4941,0.91247,5.8297,75.4239,0.52114,5.0671,9.7143,9.5634
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,14.1769,11.4981,0.53632,4.0822,52.7805,0.356,3.4482,6.6586,6.1186
13,Statistics,Median absolute deviation,stat_medad,N72L,21.6828,17.6646,0.91214,5.7888,74.4305,0.52114,5.0264,9.7143,9.5632
14,Statistics,Coefficient of variation,stat_cov,7TET,0.80546,0.68689,-5.9084,0.18749,0.57013,33750.3282,0.60436,-348.2085,147.8166
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.425,0.33764,-3.3143,0.12623,0.3998,-1292.5327,0.39851,-245.7213,31.0535
16,Statistics,Energy,stat_energy,N8CA,660816640,586863106.0995,504779.0342,477128293.9242,10840832045.5162,130748.8241,46801754.2052,45369926.7218,48698578.3801
17,Statistics,Root mean square,stat_rms,5ZWQ,47.3074,44.5817,1.3075,40.1981,191.6106,0.66544,12.5898,12.3957,12.8424
