,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,18.7888,18.5494,0.069601,20.9748,46.9891,-8.0219e-06,6.8957,0.33053,1.6378
1,Statistics,Variance,stat_var,ECT3,429.6972,380.6303,5.5112,360.4591,2789.0888,0.12397,60.1719,90.7349,407.5508
2,Statistics,Skewness,stat_skew,KE2A,-2.6333,-2.7453,4.0574,7.0915,9.2344,-0.07121,7.9891,2.892,-2.9119
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,8.7572,9.2557,23.7562,63.0866,133.0138,6.1176,118.6541,33.0564,40.8592
4,Statistics,Median,stat_median,Y12H,23,23.3704,-0.1277,16.242,38.1693,0.0020014,5.4148,0.027694,0.3264
5,Statistics,Minimum,stat_min,1GSF,-118,-109.6667,-9.0042,10.2688,0.19705,-4.6065,-7.2958,-171.0709,-332.6095
6,Statistics,10th percentile,stat_p10,QG58,1,0.037037,-1.8626,12.9534,14.5034,-0.41257,1.8047,-7.977,-13.1598
7,Statistics,90th percentile,stat_p90,8DWT,34,31.7407,1.3406,28.6789,79.4541,0.41372,12.4478,8.1783,20.57
8,Statistics,Maximum,stat_max,84IY,162,177.0,22.8143,315.9117,1506.2377,4.3982,252.3024,125.1834,99.201
9,Statistics,Interquartile range,stat_iqr,SALO,12,9.0741,0.99389,7.5202,33.0506,0.42867,4.8119,7.9475,13.9372
10,Statistics,Range,stat_range,2OJQ,280,286.6667,31.8185,305.643,1506.0406,9.0046,259.5982,296.2543,431.8106
11,Statistics,Mean absolute deviation,stat_mad,4FUA,12.5315,11.6306,1.1698,8.1879,24.9291,0.26441,4.0058,5.7249,11.5372
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,5.5588,4.4582,0.48334,3.2998,13.928,0.17825,2.0891,3.343,6.1262
13,Statistics,Median absolute deviation,stat_medad,N72L,11.6759,10.3193,1.1415,6.9065,23.724,0.2644,3.7689,5.7187,11.4667
14,Statistics,Coefficient of variation,stat_cov,7TET,1.1033,1.0518,33.7294,0.90517,1.1239,-43891.9016,1.1249,28.8185,12.326
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.26087,0.19935,-2.007,0.21095,0.40701,-725.9553,0.41727,78.4216,8.4798
16,Statistics,Energy,stat_energy,N8CA,141451648,130969229.0924,996860.6522,144647521.6727,903063958.5667,22403.9475,19467534.407,16417264.6731,74136953.6611
17,Statistics,Root mean square,stat_rms,5ZWQ,27.9771,26.9205,2.3486,28.2913,70.6899,0.3521,10.379,9.5312,20.2542
