,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,3.129,2.9841,-0.36325,0.62099,1.3101,-7.1009e-07,0.27222,0.069136,0.66046
1,Statistics,Variance,stat_var,ECT3,1.9026,1.5857,0.12604,0.023365,0.38539,2.5548e-05,0.019845,0.074812,0.43215
2,Statistics,Skewness,stat_skew,KE2A,0.27593,0.24321,-0.91676,0.22557,0.70066,0.040105,0.55812,0.40222,0.8933
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.6786,-0.76698,1.3612,-0.9149,0.51549,0.12455,0.27363,0.81724,0.77588
4,Statistics,Median,stat_median,Y12H,2.97,2.8594,-0.31391,0.60737,1.2257,-1.4403e-05,0.26004,0.053374,0.57792
5,Statistics,Minimum,stat_min,1GSF,0.34109,0.45452,-1.9167,0.32839,0.112,-0.01685,-0.054805,-0.83597,-0.68987
6,Statistics,10th percentile,stat_p10,QG58,1.3861,1.3805,-0.82007,0.42451,0.58057,-0.0064556,0.10334,-0.26541,-0.10376
7,Statistics,90th percentile,stat_p90,8DWT,5.0476,4.7894,0.054848,0.84625,2.1301,0.0064539,0.45854,0.41971,1.539
8,Statistics,Maximum,stat_max,84IY,6.7499,6.0609,0.4994,0.94613,3.5945,0.016087,0.7856,1.2917,2.9697
9,Statistics,Interquartile range,stat_iqr,SALO,2.1363,1.9729,0.463,0.24153,0.83922,0.006486,0.18476,0.36059,0.82782
10,Statistics,Range,stat_range,2OJQ,6.4088,5.6064,2.4161,0.61774,3.4825,0.032937,0.8404,2.1277,3.6595
11,Statistics,Mean absolute deviation,stat_mad,4FUA,1.148,1.0511,0.27519,0.12864,0.49275,0.0039869,0.11218,0.21441,0.51025
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.8561,0.78697,0.18712,0.097967,0.34154,0.0027328,0.078355,0.14781,0.34488
13,Statistics,Median absolute deviation,stat_medad,N72L,1.1408,1.0463,0.27265,0.12821,0.48706,0.0039869,0.11181,0.21412,0.50458
14,Statistics,Coefficient of variation,stat_cov,7TET,0.44083,0.42198,-0.97735,0.24615,0.47386,-7118.0505,0.51748,3.9562,0.99534
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.34313,0.33043,-0.68218,0.19464,0.32738,-458.1087,0.35215,2.9527,0.70248
16,Statistics,Energy,stat_energy,N8CA,14709.9575,13196.9832,324.5548,514.5153,2643.9779,0.032139,118.19,100.1269,1092.3825
17,Statistics,Root mean square,stat_rms,5ZWQ,3.4195,3.2389,0.50793,0.63953,1.4497,0.0050545,0.30651,0.28212,0.93185
