,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,25.5728,25.5716,0.067478,40.1638,147.2436,6.3347e-05,11.1572,-0.048863,0.073043
1,Statistics,Variance,stat_var,ECT3,382.0951,115.4576,2.7009,121.6389,6537.0153,1.0983,47.9315,170.3067,211.0624
2,Statistics,Skewness,stat_skew,KE2A,-0.0048858,0.057308,10.3409,7.1135,0.78265,-0.045794,1.6533,-0.067506,1.9341
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.45786,0.95098,138.3457,100.5363,0.63228,1.6873,11.1733,2.4871,72.7128
4,Statistics,Median,stat_median,Y12H,25,25.3704,-0.020066,39.5604,135.5928,0.0019114,10.3742,0.014443,-0.26263
5,Statistics,Minimum,stat_min,1GSF,-73,-51.0741,-4.0703,20.6413,0.22971,-10.4151,-13.8541,-168.1457,-327.9148
6,Statistics,10th percentile,stat_p10,QG58,1,12.6296,-0.6829,30.0174,52.3069,-1.2965,3.4616,-15.9318,-11.5528
7,Statistics,90th percentile,stat_p90,8DWT,50,39.1481,0.59828,48.8804,258.0302,1.2971,19.6836,15.8194,9.8192
8,Statistics,Maximum,stat_max,84IY,140,135.5556,28.8584,286.3987,687.3864,10.1617,117.5174,120.1507,277.3329
9,Statistics,Interquartile range,stat_iqr,SALO,25,13.5926,0.62834,10.6051,109.273,1.3401,8.3235,16.2837,10.5913
10,Statistics,Range,stat_range,2OJQ,213,186.6296,32.9287,265.7574,687.1566,20.5768,131.3716,288.2964,605.2477
11,Statistics,Mean absolute deviation,stat_mad,4FUA,15.3183,8.344,0.57014,6.4971,64.4479,0.81565,5.1701,10.0218,7.835
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,10.6463,5.6677,0.26323,4.3106,45.3561,0.55772,3.4769,6.7774,4.448
13,Statistics,Median absolute deviation,stat_medad,N72L,15.3176,8.3423,0.56336,6.479,63.7871,0.81565,5.1309,10.0216,7.8292
14,Statistics,Coefficient of variation,stat_cov,7TET,0.76438,0.4202,24.3553,0.2746,0.5491,16543.4623,0.62052,-267.0788,198.8974
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.4902,0.26691,-15.0191,0.13427,0.38699,387.8622,0.38953,-227.2658,-14.7795
16,Statistics,Energy,stat_energy,N8CA,439381376,326276341.1372,1147342.8593,735694044.361,11966752999.8473,465764.0721,73118690.5621,72225877.2634,89511072.2897
17,Statistics,Root mean square,stat_rms,5ZWQ,32.188,27.7374,1.6448,41.6506,167.9812,1.048,13.1307,13.0503,14.5282
