,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,1.2485,1.2311,-0.044056,0.86733,0.59372,6.1476e-05,0.66905,0.0048919,0.034505
1,Statistics,Variance,stat_var,ECT3,0.14931,0.046004,0.043997,0.0090923,0.11891,0.00047017,0.10107,0.074641,0.029002
2,Statistics,Skewness,stat_skew,KE2A,0.51247,-0.21299,-0.31382,-0.41596,1.0022,0.005141,0.49507,0.29962,0.13056
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.28971,-0.058441,0.026841,-0.22556,1.3607,0.17928,0.33622,0.035452,-0.10385
4,Statistics,Median,stat_median,Y12H,1.2102,1.2353,-0.032253,0.87586,0.53441,-0.00019266,0.63511,-0.011957,0.032238
5,Statistics,Minimum,stat_min,1GSF,0.30525,0.46629,-0.82512,0.5471,0.003029,-0.086051,-0.41467,-0.84689,-0.46464
6,Statistics,10th percentile,stat_p10,QG58,0.77977,0.9519,-0.32049,0.73778,0.20677,-0.027426,0.2836,-0.33137,-0.18497
7,Statistics,90th percentile,stat_p90,8DWT,1.7735,1.5021,0.21342,0.98866,1.0691,0.027402,1.0933,0.36759,0.25433
8,Statistics,Maximum,stat_max,84IY,3.1925,1.8498,0.62058,1.0544,2.6498,0.09562,2.0143,1.0521,0.65902
9,Statistics,Interquartile range,stat_iqr,SALO,0.50978,0.29263,0.2843,0.13413,0.44685,0.028428,0.42475,0.36894,0.23106
10,Statistics,Range,stat_range,2OJQ,2.8873,1.3835,1.4457,0.50731,2.6468,0.18167,2.429,1.8989,1.1237
11,Statistics,Mean absolute deviation,stat_mad,4FUA,0.307,0.17166,0.16746,0.077003,0.27007,0.017181,0.25192,0.21798,0.13627
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.21371,0.12097,0.1174,0.055047,0.18618,0.011918,0.17508,0.15267,0.095669
13,Statistics,Median absolute deviation,stat_medad,N72L,0.30548,0.17163,0.16721,0.076658,0.26601,0.01718,0.25056,0.21756,0.13625
14,Statistics,Coefficient of variation,stat_cov,7TET,0.30951,0.17422,-4.7611,0.10994,0.58081,352.7152,0.47518,55.8488,4.9356
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.20761,0.11833,-3.7261,0.077009,0.39918,97.2393,0.32199,-39.8987,3.5646
16,Statistics,Energy,stat_energy,N8CA,11151.2954,10195.5064,299.9275,4970.9116,3077.8568,3.0697,3582.4663,487.4883,197.1291
17,Statistics,Root mean square,stat_rms,5ZWQ,1.3069,1.2496,0.21433,0.87256,0.6866,0.021683,0.74074,0.27325,0.17376
