,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,28.3905,27.8511,-0.9988,72.8589,43.2256,0.00012743,22.4026,0.12648,1.6414
1,Statistics,Variance,stat_var,ECT3,1687.027,929.6917,2.2932,55.9522,921.9504,3.5369,153.8229,504.2652,251.1148
2,Statistics,Skewness,stat_skew,KE2A,-0.82509,-1.7049,-0.070207,0.15308,1.7872,-0.015446,0.50533,-0.0070017,0.29303
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,1.1294,2.8619,0.34575,0.030406,5.1881,0.12253,0.44564,0.077683,0.65279
4,Statistics,Median,stat_median,Y12H,34,36.6667,-0.75123,72.8655,36.0094,-0.011017,21.3808,0.20509,0.67022
5,Statistics,Minimum,stat_min,1GSF,-153,-113.7407,-5.9763,49.489,0.05501,-7.9385,-18.9062,-97.8676,-69.53
6,Statistics,10th percentile,stat_p10,QG58,-26,-17.4815,-3.1473,63.4301,13.2013,-2.3841,7.4636,-28.6119,-17.0691
7,Statistics,90th percentile,stat_p90,8DWT,74,54.037,0.57303,82.3539,81.4056,2.3979,38.6673,28.7319,22.2341
8,Statistics,Maximum,stat_max,84IY,196,134.3704,5.5218,101.7429,270.6872,8.5985,97.1195,93.8537,82.0535
9,Statistics,Interquartile range,stat_iqr,SALO,48,24.2593,2.0023,10.1733,33.9922,2.4866,16.4982,29.9638,19.4847
10,Statistics,Range,stat_range,2OJQ,349,248.1111,11.4981,52.2539,270.6322,16.537,116.0257,191.7212,151.5834
11,Statistics,Mean absolute deviation,stat_mad,4FUA,31.1471,21.6291,1.2019,5.9862,22.3755,1.4913,9.8154,17.8584,12.2486
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,20.2854,11.7783,0.83892,4.2069,14.3908,1.0339,6.8179,12.4471,8.1946
13,Statistics,Median absolute deviation,stat_medad,N72L,30.8003,19.9241,1.1857,5.9862,21.5559,1.4912,9.7809,17.8583,12.2216
14,Statistics,Coefficient of variation,stat_cov,7TET,1.4467,1.0948,-1.5162,0.10267,0.70245,14758.7472,0.55362,177.54,9.6541
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.75,0.35578,-0.97568,0.070016,0.43218,146.3269,0.37812,119.6437,8.6512
16,Statistics,Energy,stat_energy,N8CA,219345824,150043843.9914,289533.6564,471972998.01,245508157.745,311184.4423,57690242.0156,44368171.6498,22330890.5027
17,Statistics,Root mean square,stat_rms,5ZWQ,49.9271,41.2962,1.8141,73.2418,52.8243,1.8807,25.6066,22.4562,15.9314
