,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,26.9306,26.8593,-0.84752,24.073,49.8991,0.00025002,7.1242,-0.27574,-0.19554
1,Statistics,Variance,stat_var,ECT3,281.9507,335.5526,24.5636,1104.9612,6111.3225,0.4636,161.9442,202.1297,1092.4262
2,Statistics,Skewness,stat_skew,KE2A,-2.6473,-0.23221,-2.365,5.8164,10.3787,-0.011846,8.5273,-4.899,-1.4373
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,38.4882,75.7989,12.1356,44.4426,156.6342,53.6196,97.0145,101.2352,26.2378
4,Statistics,Median,stat_median,Y12H,27,27.3704,-0.022591,14.363,36.5571,0.0015941,4.8287,-0.0035778,-0.12218
5,Statistics,Minimum,stat_min,1GSF,-200,-282.8148,-34.0436,9.1744,0.024629,-16.9263,-37.7342,-335.179,-441.3958
6,Statistics,10th percentile,stat_p10,QG58,16,18.3704,-2.6799,11.9149,13.3741,-0.57346,1.6625,-8.5016,-19.4223
7,Statistics,90th percentile,stat_p90,8DWT,39,35.9259,0.73173,39.2352,80.3249,0.56976,10.8353,8.4331,21.6442
8,Statistics,Maximum,stat_max,84IY,200,422.074,28.4145,547.0068,2480.0015,17.8982,303.955,166.7269,248.6256
9,Statistics,Interquartile range,stat_iqr,SALO,11,7.8889,0.51221,5.9355,33.2718,0.58342,4.1618,7.859,13.6917
10,Statistics,Range,stat_range,2OJQ,400,704.8889,62.4581,537.8324,2479.9768,34.8245,341.6892,501.9059,690.0214
11,Statistics,Mean absolute deviation,stat_mad,4FUA,8.9828,7.8841,2.3113,15.7712,30.6242,0.40079,4.9202,6.7641,16.2237
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,4.7969,3.3779,0.33896,3.794,14.0778,0.24317,1.7949,3.3426,6.4137
13,Statistics,Median absolute deviation,stat_medad,N72L,8.9769,7.8665,1.8979,11.2864,27.9777,0.40079,4.3066,6.7588,16.2234
14,Statistics,Coefficient of variation,stat_cov,7TET,0.62351,0.682,-5.8479,1.3808,1.5667,2723.2649,1.7863,-51.5607,-169.0318
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.2,0.14402,-4.6336,0.18732,0.42446,10151.7578,0.40715,-322.6582,73.8817
16,Statistics,Energy,stat_energy,N8CA,1067524032,1120268122.4236,26795841.642,1785340406.2971,9116307630.6842,491364.8135,225435674.4976,214314380.9507,1157884441.448
17,Statistics,Root mean square,stat_rms,5ZWQ,31.7366,32.5111,5.0281,41.0423,92.7429,0.68088,14.5842,14.2199,33.0524
