,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,1.2854,1.277,-0.027379,1.2273,0.72934,1.2999e-05,0.7902,-0.0064589,0.043854
1,Statistics,Variance,stat_var,ECT3,2.4718,1.7654,0.39361,0.35713,1.0891,0.0002086,0.37813,0.33696,0.9648
2,Statistics,Skewness,stat_skew,KE2A,2.9989,2.4052,-3.2401,1.0654,3.0819,0.15993,1.5392,1.815,1.6118
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,12.3143,7.5003,18.0443,0.66875,12.57,3.8458,3.2094,14.6001,6.448
4,Statistics,Median,stat_median,Y12H,0.78515,0.8982,0.06746,1.0797,0.35009,-0.00013319,0.62732,-0.016923,-0.041283
5,Statistics,Minimum,stat_min,1GSF,0.032473,0.073595,-7.2838,0.18503,0.0017805,-0.10494,-0.37732,-2.953,-3.0156
6,Statistics,10th percentile,stat_p10,QG58,0.17811,0.20655,-0.5502,0.61809,0.053564,-0.016118,0.19087,-0.57116,-0.91853
7,Statistics,90th percentile,stat_p90,8DWT,3.0221,2.8955,0.47079,2.1777,1.8658,0.016129,1.6253,0.45181,0.97321
8,Statistics,Maximum,stat_max,84IY,16.7353,10.9372,1.9551,3.2788,10.9921,0.11864,4.2865,7.1468,6.8587
9,Statistics,Interquartile range,stat_iqr,SALO,1.211,1.2014,0.34049,0.66724,0.74103,0.014738,0.71166,0.42271,0.8208
10,Statistics,Range,stat_range,2OJQ,16.7029,10.8636,9.239,3.0937,10.9903,0.22359,4.6638,10.0998,9.8743
11,Statistics,Mean absolute deviation,stat_mad,4FUA,1.0229,0.9118,0.36074,0.46233,0.67673,0.010271,0.46553,0.35478,0.64678
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.54534,0.52057,0.15881,0.30448,0.34702,0.0062717,0.30497,0.18502,0.35578
13,Statistics,Median absolute deviation,stat_medad,N72L,0.92065,0.84288,0.3418,0.4451,0.5865,0.01027,0.4459,0.35464,0.6418
14,Statistics,Coefficient of variation,stat_cov,7TET,1.2231,1.0405,-22.9151,0.48693,1.4309,1111.1124,0.77819,-89.873,22.3983
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.65076,0.60792,2.4969,0.29312,0.75277,-109.5877,0.50033,-9.2359,-10.3379
16,Statistics,Energy,stat_energy,N8CA,60545.1111,49856.7824,5789.5863,27355.5829,23798.2901,3.0625,14718.5224,4947.53,14192.4912
17,Statistics,Root mean square,stat_rms,5ZWQ,2.0308,1.8428,0.62798,1.365,1.2732,0.014443,1.0013,0.58052,0.98322
