,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,32.0849,31.9543,-0.60536,22.9794,52.0083,-0.0013141,6.8571,-0.035669,0.032654
1,Statistics,Variance,stat_var,ECT3,198.1708,132.0772,2.2523,64.7181,1014.2849,0.15839,40.665,64.9726,214.8008
2,Statistics,Skewness,stat_skew,KE2A,-0.8164,-1.441,-4.9555,5.9084,1.0198,-0.55863,6.6582,0.27456,-1.6308
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,2.8919,5.103,35.4506,44.7355,1.2157,5.6173,86.5601,1.4301,10.2105
4,Statistics,Median,stat_median,Y12H,33,34.3333,-0.23585,21.3042,46.1137,0.0014469,5.8647,-0.1283,0.24476
5,Statistics,Minimum,stat_min,1GSF,-100,-86.1111,-21.4,15.6212,0.11551,-4.7629,-7.4659,-50.2821,-142.979
6,Statistics,10th percentile,stat_p10,QG58,14,16.8519,-1.8098,18.7335,16.5867,-0.48199,1.9373,-9.9101,-12.6467
7,Statistics,90th percentile,stat_p90,8DWT,48,43.7407,0.29366,26.5249,95.1893,0.48038,11.7813,9.6495,15.1879
8,Statistics,Maximum,stat_max,84IY,84,65.0741,1.9278,128.1628,223.7395,2.2037,192.1203,52.1001,56.6353
9,Statistics,Interquartile range,stat_iqr,SALO,18,14.1852,0.64834,3.2988,41.7833,0.49818,4.9502,10.0776,12.1496
10,Statistics,Range,stat_range,2OJQ,184,151.1852,23.3279,112.5416,223.624,6.9666,199.5862,102.3822,199.6144
11,Statistics,Mean absolute deviation,stat_mad,4FUA,10.8343,8.7724,0.80423,3.7211,25.0823,0.30417,3.5784,6.2089,9.3959
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,7.4689,5.9216,0.32658,1.4331,17.4049,0.20662,2.0758,4.1966,5.253
13,Statistics,Median absolute deviation,stat_medad,N72L,10.7833,8.568,0.70007,3.2874,24.6459,0.30417,3.4726,6.2085,9.3937
14,Statistics,Coefficient of variation,stat_cov,7TET,0.43875,0.35965,-2.4791,0.35009,0.61236,-302.8666,0.92998,-225.9793,448.8317
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.27273,0.21553,-1.0444,0.076747,0.4273,609.1189,0.40501,-46.3315,17.0008
16,Statistics,Energy,stat_energy,N8CA,136101504,127846719.955,290330.9962,65718564.9936,412330635.3766,17560.6961,9721285.2523,7203453.8827,23814442.7056
17,Statistics,Root mean square,stat_rms,5ZWQ,35.0373,33.9581,1.6182,24.3469,60.9848,0.39799,9.364,8.0606,14.6561
