,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,1.6998,1.6865,-0.036809,0.443,0.58174,1.1412e-06,0.19995,0.002393,0.026884
1,Statistics,Variance,stat_var,ECT3,0.82091,0.73265,0.040296,0.019924,0.12218,1.2163e-05,0.014811,0.024999,0.11634
2,Statistics,Skewness,stat_skew,KE2A,0.77708,0.72151,-0.65914,0.57062,1.003,0.062881,1.008,0.25427,0.14017
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,1.1526,1.0452,1.97,-0.44518,1.5792,0.89827,1.8285,1.6573,1.5497
4,Statistics,Median,stat_median,Y12H,1.5996,1.6007,-0.019317,0.41292,0.52378,-3.1769e-07,0.18235,-0.00043774,0.025227
5,Statistics,Minimum,stat_min,1GSF,0.05587,0.069239,-1.4139,0.13897,0.00053191,-0.017839,-0.13788,-0.84916,-1.4421
6,Statistics,10th percentile,stat_p10,QG58,0.54033,0.59406,-0.28763,0.2873,0.16527,-0.0042871,0.062332,-0.18235,-0.36882
7,Statistics,90th percentile,stat_p90,8DWT,2.8904,2.8087,0.18772,0.65324,1.0541,0.0043102,0.35856,0.19031,0.4291
8,Statistics,Maximum,stat_max,84IY,6.091,5.5203,0.78653,0.87263,2.5638,0.019126,0.90586,1.0847,1.8618
9,Statistics,Interquartile range,stat_iqr,SALO,0.90546,0.84644,0.22563,0.21069,0.38428,0.0042213,0.15345,0.17898,0.37652
10,Statistics,Range,stat_range,2OJQ,6.0351,5.4511,2.2004,0.73366,2.5633,0.036965,1.0437,1.9338,3.3038
11,Statistics,Mean absolute deviation,stat_mad,4FUA,0.66799,0.62876,0.15007,0.11716,0.26394,0.0026707,0.09413,0.11784,0.25332
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,0.40923,0.38166,0.096343,0.086233,0.16884,0.0017709,0.064022,0.075482,0.16107
13,Statistics,Median absolute deviation,stat_medad,N72L,0.66117,0.62297,0.14935,0.11494,0.25889,0.0026707,0.093039,0.11781,0.25332
14,Statistics,Coefficient of variation,stat_cov,7TET,0.53302,0.50753,-5.4534,0.31862,0.60085,3056.1686,0.60864,66.0722,12.6871
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.27356,0.25687,-4.1757,0.24042,0.3451,-109.5436,0.40496,-93.4403,8.741
16,Statistics,Energy,stat_energy,N8CA,145660.6,140422.7032,1635.113,8486.6393,18082.146,0.47751,2151.066,981.6163,4595.4662
17,Statistics,Root mean square,stat_rms,5ZWQ,1.9262,1.8913,0.20408,0.46495,0.67867,0.0034876,0.23408,0.15813,0.34214
