,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,387.7342,387.7177,0.2965,15.283,4.1993,-3.7804e-05,4.5036,0.0179,0.47278
1,Statistics,Variance,stat_var,ECT3,1461.14,1353.7107,5.093,246.3017,22.157,0.0055734,46.5537,62.3249,291.7679
2,Statistics,Skewness,stat_skew,KE2A,0.974,0.82422,1.3075,3.8825,5.0026,0.041435,6.1327,0.12344,-0.024307
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,13.9612,11.5962,11.8811,25.327,46.2399,12.9499,63.4471,33.748,20.1393
4,Statistics,Median,stat_median,Y12H,387.7861,387.6498,-0.011788,10.0181,2.9136,-7.9722e-05,2.7147,0.001196,0.10153
5,Statistics,Minimum,stat_min,1GSF,68.4842,138.7655,-29.806,2.3675,0.00090351,-1.7935,-41.9241,-167.0635,-279.5128
6,Statistics,10th percentile,stat_p10,QG58,346.7173,347.7485,-1.3807,4.2852,1.0432,-0.081503,0.48859,-5.8361,-13.3356
7,Statistics,90th percentile,stat_p90,8DWT,428.6361,427.8032,2.5273,30.5715,8.3997,0.081331,9.7473,5.9018,15.6158
8,Statistics,Maximum,stat_max,84IY,1003.512,961.0722,20.1989,237.2349,126.2209,1.6504,177.2114,218.4102,328.3364
9,Statistics,Interquartile range,stat_iqr,SALO,38.4664,37.8175,0.94175,14.0857,3.0768,0.081946,3.8196,4.3054,10.0448
10,Statistics,Range,stat_range,2OJQ,935.0278,822.3068,50.0049,234.8674,126.22,3.444,219.1355,385.4737,607.8492
11,Statistics,Mean absolute deviation,stat_mad,4FUA,26.3235,25.6674,1.294,10.1288,2.7443,0.053252,3.6668,4.2287,9.7438
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,16.2538,15.9996,0.5138,6.0681,1.3848,0.034254,1.7376,1.9489,4.6485
13,Statistics,Median absolute deviation,stat_medad,N72L,26.3234,25.6674,1.2241,9.2956,2.4769,0.053252,3.2601,4.2287,9.735
14,Statistics,Coefficient of variation,stat_cov,7TET,0.098585,0.094896,7.6112,1.0269,1.1209,-1974.8115,1.515,441.0285,36.1291
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.049614,0.048795,70.9567,0.54974,0.46611,-1018.8024,0.58179,-400.2569,31.2366
16,Statistics,Energy,stat_energy,N8CA,353397023667.8172,353117085544.0955,12061392.1906,1117168534.3974,92635431.5368,12975.3036,155599131.9704,145096938.1614,679773531.5525
17,Statistics,Root mean square,stat_rms,5ZWQ,389.6138,389.4595,2.2762,21.906,6.308,0.074655,8.1754,7.8946,17.0878
