,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,308.5825,309.5216,2.1946,26.7834,13.2267,0.00035571,2.3885,0.083523,-0.6494
1,Statistics,Variance,stat_var,ECT3,1259.7526,1135.431,22.8659,374.2213,116.0745,0.022806,7.6296,151.954,763.5009
2,Statistics,Skewness,stat_skew,KE2A,3.9009,4.0711,1.7266,1.4066,2.0708,0.051409,3.5611,-0.033491,-0.67179
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,34.4138,34.4936,2.5454,1.9397,6.1577,4.9042,18.9941,4.4257,3.8757
4,Statistics,Median,stat_median,Y12H,304.7201,305.3983,0.41861,20.5413,10.1401,-0.00041225,1.5583,0.10407,-0.024952
5,Statistics,Minimum,stat_min,1GSF,149.9823,186.0843,-19.0987,4.3574,0.0083737,-1.7414,-4.212,-111.5481,-169.1061
6,Statistics,10th percentile,stat_p10,QG58,279.7893,282.4044,-0.99251,8.6351,3.5826,-0.16151,0.48061,-12.8654,-25.8437
7,Statistics,90th percentile,stat_p90,8DWT,332.9955,332.2633,10.5509,53.287,26.9564,0.16247,5.0724,12.8483,30.4473
8,Statistics,Maximum,stat_max,84IY,965.8088,926.1799,20.8465,126.1584,98.5037,1.2795,39.6014,100.9141,232.9675
9,Statistics,Interquartile range,stat_iqr,SALO,24.1589,22.5552,2.6001,24.8432,10.7397,0.15808,1.9085,9.5,22.6604
10,Statistics,Range,stat_range,2OJQ,815.8265,740.0957,39.9451,121.801,98.4953,3.0209,43.8133,212.4622,402.0736
11,Statistics,Mean absolute deviation,stat_mad,4FUA,20.1192,19.0562,3.3768,15.1457,7.7222,0.10724,1.7138,8.1139,18.4806
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,10.2993,9.6478,1.6242,10.3762,4.6912,0.066492,0.86528,4.3033,10.0685
13,Statistics,Median absolute deviation,stat_medad,N72L,19.7831,18.6526,2.8204,14.4282,7.2635,0.10724,1.5372,8.1139,18.4707
14,Statistics,Coefficient of variation,stat_cov,7TET,0.11502,0.10887,2.1789,0.72227,0.81455,424.552,1.1565,147.5878,-42.5493
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.039533,0.036839,1.2725,0.51086,0.46889,2140.0239,0.51793,130.3617,283.767
16,Statistics,Energy,stat_energy,N8CA,25054293451.8291,25172748207.222,7188377.5194,283454693.7852,75571023.7131,5922.2843,3462643.232,39460625.2797,198372375.902
17,Statistics,Root mean square,stat_rms,5ZWQ,310.617,311.3504,5.2614,33.0389,17.0593,0.15102,3.6516,12.3272,27.6392
