,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,15.3302,15.3392,0.014782,71.2784,142.8584,-5.1526e-05,21.8655,0.0082438,-0.0058883
1,Statistics,Variance,stat_var,ECT3,1485.0527,796.9143,0.92774,60.4091,5989.0653,4.7697,172.6384,442.7835,294.5291
2,Statistics,Skewness,stat_skew,KE2A,-0.27384,-0.51895,0.068447,0.13732,0.76396,-0.003007,0.75331,-0.0044269,-0.008146
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.066469,-0.12141,0.59483,-0.018749,0.61799,0.7295,0.93808,0.19094,0.49162
4,Statistics,Median,stat_median,Y12H,18,19.7778,0.00024048,71.1305,132.332,0.0028468,20.1691,0.035974,-0.026461
5,Statistics,Minimum,stat_min,1GSF,-171,-115.0,-4.6983,46.2747,0.037031,-13.1106,-26.6662,-124.1125,-84.156
6,Statistics,10th percentile,stat_p10,QG58,-36,-24.7037,-1.1657,61.3274,51.3513,-2.6982,6.6886,-26.7099,-21.4583
7,Statistics,90th percentile,stat_p90,8DWT,63,48.1852,1.2193,81.3942,247.7355,2.6888,39.3467,26.7066,21.4114
8,Statistics,Maximum,stat_max,84IY,176,105.3704,4.7091,113.441,615.8142,12.3149,106.4733,115.6805,86.9228
9,Statistics,Interquartile range,stat_iqr,SALO,52,39.963,1.204,10.7522,104.8614,2.7201,16.9721,27.8153,21.7997
10,Statistics,Range,stat_range,2OJQ,347,220.3704,9.4074,67.1663,615.7772,25.4256,133.1395,239.793,171.0788
11,Statistics,Mean absolute deviation,stat_mad,4FUA,30.7481,22.9786,0.74713,6.2543,61.6798,1.6899,10.3048,16.6565,13.3912
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,21.7625,16.5097,0.50324,4.446,43.4279,1.1366,7.0713,11.5422,9.1008
13,Statistics,Median absolute deviation,stat_medad,N72L,30.6933,22.7244,0.74704,6.2532,61.1275,1.6899,10.2146,16.6565,13.3912
14,Statistics,Coefficient of variation,stat_cov,7TET,2.5138,1.8404,65.1588,0.10904,0.54172,-42385.7181,0.60091,2552.5151,-2914.5445
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,1.625,1.2192,65.7377,0.0755,0.38206,446.7188,0.40385,-54313.6667,870.2754
16,Statistics,Energy,stat_energy,N8CA,1524178176,914652010.8018,822282.0196,4555539897.6201,23391290870.4583,4226474.0922,576629140.4849,392357162.2099,260986674.4361
17,Statistics,Root mean square,stat_rms,5ZWQ,41.4737,32.1279,0.96331,71.7009,162.4733,2.184,25.5096,21.0424,17.1619
