,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,3.8114,3.7792,-0.088771,1.0713,1.2945,4.3122e-06,0.57381,0.0060393,0.082258
1,Statistics,Variance,stat_var,ECT3,2.8607,2.4577,0.18626,0.070331,0.43123,0.00012135,0.10133,0.13487,0.50741
2,Statistics,Skewness,stat_skew,KE2A,-0.089429,-0.20004,-0.39897,0.32688,0.33279,0.01525,0.7746,0.18817,0.011396
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-0.67222,-0.73743,0.48944,-0.15529,-0.0094426,0.78001,0.84302,1.3056,0.59295
4,Statistics,Median,stat_median,Y12H,3.983,3.9587,-0.055922,1.0498,1.2932,-3.2957e-05,0.53392,-0.0029112,0.070782
5,Statistics,Minimum,stat_min,1GSF,0.31,0.45115,-2.1555,0.38151,0.011364,-0.068212,-0.40533,-2.0797,-3.4394
6,Statistics,10th percentile,stat_p10,QG58,1.3562,1.4834,-0.64566,0.73329,0.40273,-0.013548,0.19977,-0.43145,-0.80035
7,Statistics,90th percentile,stat_p90,8DWT,5.9107,5.6804,0.42472,1.4214,2.1284,0.013632,0.9866,0.45918,0.97376
8,Statistics,Maximum,stat_max,84IY,9.2395,8.0225,1.553,1.8952,4.4156,0.048744,1.999,2.0785,3.2405
9,Statistics,Interquartile range,stat_iqr,SALO,2.5406,2.3903,0.57326,0.36171,0.93613,0.013521,0.41649,0.43775,0.91318
10,Statistics,Range,stat_range,2OJQ,8.9295,7.5713,3.7086,1.5137,4.4043,0.11696,2.4043,4.1583,6.6799
11,Statistics,Mean absolute deviation,stat_mad,4FUA,1.4036,1.3057,0.34198,0.2126,0.5316,0.0084958,0.24992,0.27889,0.55838
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,1.0437,0.97497,0.23795,0.14938,0.3849,0.0056791,0.17186,0.18333,0.38235
13,Statistics,Median absolute deviation,stat_medad,N72L,1.3979,1.2988,0.34103,0.21186,0.5316,0.0084958,0.24778,0.27878,0.5583
14,Statistics,Coefficient of variation,stat_cov,7TET,0.44376,0.41482,-4.8617,0.24754,0.50729,2554.5421,0.55477,60.8093,8.6597
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.33521,0.31535,-3.8922,0.1696,0.37015,-427.5626,0.37678,-111.8317,5.4144
16,Statistics,Energy,stat_energy,N8CA,464147.0296,446867.6016,5182.2659,32515.7644,56242.5586,3.2392,11494.1907,3601.1579,13725.3805
17,Statistics,Root mean square,stat_rms,5ZWQ,4.1699,4.0915,0.44061,1.1037,1.4515,0.011016,0.65619,0.36729,0.71706
