,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,310.5651,311.5635,1.6834,38.3685,23.0116,-0.00030727,17.9329,-0.23151,-1.6961
1,Statistics,Variance,stat_var,ECT3,4837.7937,4404.9316,17.3272,1082.6305,846.318,0.08195,494.2301,282.667,943.9122
2,Statistics,Skewness,stat_skew,KE2A,3.3236,3.2807,1.069,1.9291,4.1001,-0.043285,3.3291,-0.30449,-0.60956
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,16.5009,15.1083,4.5087,3.6076,24.7249,13.0622,15.8494,14.5886,7.8133
4,Statistics,Median,stat_median,Y12H,299.7026,300.0301,0.56941,24.3541,14.058,0.0001402,10.6102,-0.055987,-0.17743
5,Statistics,Minimum,stat_min,1GSF,99.2626,160.0476,-26.9213,9.2472,0.011737,-3.4938,-36.0422,-284.6107,-366.4407
6,Statistics,10th percentile,stat_p10,QG58,255.6306,258.7434,-1.3679,13.3464,5.0712,-0.2408,2.9704,-13.7595,-28.7496
7,Statistics,90th percentile,stat_p90,8DWT,359.014,359.2027,7.276,88.0979,48.8583,0.24061,41.5118,13.4186,25.6367
8,Statistics,Maximum,stat_max,84IY,1101.9042,916.8408,23.2774,229.8369,479.7353,4.0581,281.9384,296.3212,276.5719
9,Statistics,Interquartile range,stat_iqr,SALO,43.1626,41.0213,2.9529,28.81,16.1712,0.20013,14.8234,11.0555,20.4707
10,Statistics,Range,stat_range,2OJQ,1002.6416,756.7932,50.1987,220.5897,479.7236,7.5518,317.9806,580.9318,643.0127
11,Statistics,Mean absolute deviation,stat_mad,4FUA,39.7845,38.3705,2.8188,24.1868,17.0331,0.1722,14.102,9.8598,18.779
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,18.9606,18.1115,1.4527,14.1598,7.6784,0.087374,7.0206,4.8599,9.222
13,Statistics,Median absolute deviation,stat_medad,N72L,38.264,36.5847,2.581,21.1625,14.7426,0.1722,12.3556,9.8582,18.7129
14,Statistics,Coefficient of variation,stat_cov,7TET,0.22396,0.21302,2.4727,0.85756,1.2642,-931.6378,1.2397,-72.6233,-18.1137
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.071837,0.068188,1.3239,0.45509,0.48949,618.0914,0.55854,-81.4036,-90.1655
16,Statistics,Energy,stat_energy,N8CA,40206352423.4329,40281102787.3939,8002961.4693,1014114908.1093,546143552.0732,32529.8208,323838567.5687,112225657.8129,375826963.2154
17,Statistics,Root mean square,stat_rms,5ZWQ,318.2585,318.5542,4.4901,50.5448,37.0925,0.28627,28.5625,16.8143,30.7699
