,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,352.1128,352.8698,1.7534,52.2452,61.8434,-0.00062872,23.8287,-0.109,-0.25879
1,Statistics,Variance,stat_var,ECT3,1947.0169,1651.3148,14.3593,1344.3244,4443.5566,0.58034,854.3191,359.8339,806.5097
2,Statistics,Skewness,stat_skew,KE2A,2.6219,2.5445,1.416,2.2261,5.1858,-0.0048671,3.8301,-1.054,-0.8356
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,14.4314,12.4071,3.979,5.7355,43.7196,12.0926,21.5326,18.5135,6.4113
4,Statistics,Median,stat_median,Y12H,344.4979,345.2643,0.67552,39.2247,45.9016,-0.00057765,15.2055,0.027707,0.13875
5,Statistics,Minimum,stat_min,1GSF,131.7725,178.1013,-28.0314,14.9998,0.080901,-9.0758,-25.243,-270.9469,-201.2931
6,Statistics,10th percentile,stat_p10,QG58,312.3647,315.6693,-1.1283,24.2065,16.1169,-0.67902,4.8379,-16.2462,-24.7225
7,Statistics,90th percentile,stat_p90,8DWT,397.4799,395.2984,6.9124,101.5485,113.6,0.68135,50.5721,16.7008,29.4479
8,Statistics,Maximum,stat_max,84IY,964.7462,796.5004,20.087,347.8393,1277.3867,9.2732,520.9232,254.6483,268.8571
9,Statistics,Interquartile range,stat_iqr,SALO,40.2578,37.4334,2.6209,29.4575,45.8871,0.62542,17.2819,14.9419,23.1394
10,Statistics,Range,stat_range,2OJQ,832.9737,618.3991,48.1184,332.8395,1277.3058,18.349,546.1662,525.5952,470.1502
11,Statistics,Mean absolute deviation,stat_mad,4FUA,29.2295,27.2144,2.6005,25.8607,37.609,0.48094,17.4253,11.6474,18.4435
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,17.2223,16.0832,1.3395,14.1929,19.7819,0.26679,8.0291,6.3944,10.063
13,Statistics,Median absolute deviation,stat_medad,N72L,28.4436,26.3643,2.3656,22.7446,34.8423,0.48094,15.3416,11.6467,18.4396
14,Statistics,Coefficient of variation,stat_cov,7TET,0.12531,0.11516,2.1612,0.70179,1.0779,-1211.6774,1.2266,-174.0381,-109.7387
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.058003,0.053798,1.154,0.33208,0.45405,-906.6259,0.49233,1143.3557,17.8207
16,Statistics,Energy,stat_energy,N8CA,58660672620.5309,58771530559.9023,8120906.3973,1897687178.4806,3851461501.5909,270332.5068,662451652.8388,167622645.2172,375717948.4823
17,Statistics,Root mean square,stat_rms,5ZWQ,354.8668,355.202,4.1754,63.827,90.9295,0.7618,37.7111,18.9696,28.4003
