,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,5.2247,5.1624,-0.17742,2.2486,1.9725,2.2121e-05,1.4468,0.00011242,0.15277
1,Statistics,Variance,stat_var,ECT3,11.3224,9.4835,0.86712,0.75117,2.2016,0.0020349,0.90698,0.71405,2.2981
2,Statistics,Skewness,stat_skew,KE2A,1.648,1.588,-1.1581,0.84347,1.6262,-0.055622,1.3689,0.4017,0.4807
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,3.168,2.8243,3.7504,0.12969,3.2329,1.8143,2.9849,3.9781,2.8921
4,Statistics,Median,stat_median,Y12H,4.2464,4.2322,-0.046009,2.014,1.5678,0.00021267,1.2661,-0.02759,0.047923
5,Statistics,Minimum,stat_min,1GSF,0.32046,0.41638,-8.4757,0.57757,0.011046,-0.32487,-1.1528,-5.9631,-6.6839
6,Statistics,10th percentile,stat_p10,QG58,2.0373,2.2333,-1.3095,1.3192,0.55025,-0.053009,0.43773,-0.92262,-1.4616
7,Statistics,90th percentile,stat_p90,8DWT,9.9349,9.5652,0.76495,3.557,4.0018,0.053286,2.6734,0.95019,1.8705
8,Statistics,Maximum,stat_max,84IY,27.7924,22.2115,3.9966,5.3224,12.8738,0.26842,7.3405,7.2357,9.5535
9,Statistics,Interquartile range,stat_iqr,SALO,3.365,3.0856,0.91725,1.1522,1.5874,0.051655,1.097,0.84638,1.4144
10,Statistics,Range,stat_range,2OJQ,27.472,21.7951,12.4723,4.7448,12.8627,0.59329,8.4933,13.1989,16.2374
11,Statistics,Mean absolute deviation,stat_mad,4FUA,2.4841,2.2882,0.66478,0.70433,1.1027,0.033733,0.7147,0.59779,1.0617
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,1.5042,1.3867,0.39716,0.49878,0.69322,0.021781,0.46515,0.36104,0.6169
13,Statistics,Median absolute deviation,stat_medad,N72L,2.3246,2.1293,0.65378,0.68243,1.0488,0.033733,0.69818,0.59722,1.0571
14,Statistics,Coefficient of variation,stat_cov,7TET,0.64403,0.59653,-5.2485,0.38545,0.75224,2039.2149,0.65823,7516.7098,9.923
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.35724,0.32591,-4.422,0.26321,0.45575,186.5123,0.4095,-21.1532,5.5749
16,Statistics,Energy,stat_energy,N8CA,1073791.7258,1004667.3728,24984.6538,161464.5079,169393.186,56.5792,83421.8155,19853.3627,64544.3435
17,Statistics,Root mean square,stat_rms,5ZWQ,6.2145,6.0111,0.94794,2.4098,2.4683,0.04511,1.7322,0.84501,1.5236
