,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,8.1258,7.9123,-0.5835,1.9558,3.121,-4.0268e-05,0.84951,0.036476,0.42871
1,Statistics,Variance,stat_var,ECT3,24.2881,20.9566,1.2681,0.28801,3.4332,0.00013963,0.33282,0.65965,3.607
2,Statistics,Skewness,stat_skew,KE2A,0.19633,0.19463,-0.6209,-0.4725,0.12242,0.018057,0.67849,0.15976,0.51262
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,-1.2083,-1.1599,-0.27067,-0.091473,-1.1066,0.99586,-0.087028,1.0624,-0.3046
4,Statistics,Median,stat_median,Y12H,7.889,7.6373,-0.32428,1.9843,3.1939,1.3442e-05,0.75426,0.017377,0.18245
5,Statistics,Minimum,stat_min,1GSF,0.56262,0.75848,-4.4151,0.38414,0.16916,-0.050553,-0.30306,-3.0623,-3.5694
6,Statistics,10th percentile,stat_p10,QG58,1.8764,1.9508,-2.1812,1.203,0.66161,-0.014305,0.18889,-0.89703,-1.8445
7,Statistics,90th percentile,stat_p90,8DWT,14.7843,14.0519,0.70824,2.6329,5.5449,0.014247,1.6849,1.0661,3.0766
8,Statistics,Maximum,stat_max,84IY,19.6067,18.2337,1.6431,2.9983,8.3527,0.051336,3.0115,3.3045,6.2021
9,Statistics,Interquartile range,stat_iqr,SALO,9.1018,8.1786,1.6691,0.71517,3.3309,0.013921,0.84283,0.91544,2.7899
10,Statistics,Range,stat_range,2OJQ,19.0441,17.4752,6.0582,2.6141,8.1835,0.10189,3.3145,6.3668,9.7716
11,Statistics,Mean absolute deviation,stat_mad,4FUA,4.3347,3.99,0.9377,0.42795,1.6062,0.0089892,0.46971,0.60962,1.5479
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,3.5545,3.2263,0.69343,0.29988,1.298,0.0058979,0.33949,0.39213,1.1183
13,Statistics,Median absolute deviation,stat_medad,N72L,4.3317,3.9856,0.92265,0.42743,1.6056,0.0089889,0.46356,0.60943,1.5365
14,Statistics,Coefficient of variation,stat_cov,7TET,0.6065,0.57858,-1.9299,0.2744,0.5937,-293.4437,0.67911,22.2661,4.43
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.57755,0.52687,-1.5562,0.17934,0.55415,-63.3679,0.52348,34.8085,4.1719
16,Statistics,Energy,stat_energy,N8CA,249816.0572,231128.1955,4449.2655,11377.0383,36438.0687,0.38622,2916.7284,1828.2789,10485.4045
17,Statistics,Root mean square,stat_rms,5ZWQ,9.5035,9.1411,1.2683,2.0281,3.6295,0.011817,1.0269,0.81301,1.947
