,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,257.4873,259.3166,3.0965,49.4008,64.8926,0.0019015,10.2908,-0.26103,-4.233
1,Statistics,Variance,stat_var,ECT3,4106.6405,3833.9904,29.856,1782.9354,6009.2069,2.1185,167.8207,380.8246,1464.2546
2,Statistics,Skewness,stat_skew,KE2A,5.0278,4.6015,0.33318,1.7072,4.4084,0.047842,3.2542,-0.39032,-1.5797
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,30.5435,25.3068,2.3633,2.3589,29.769,8.6761,16.7789,12.6969,5.2896
4,Statistics,Median,stat_median,Y12H,245.4528,246.1992,0.97611,30.0528,42.462,-0.0021577,5.5074,-0.014654,-0.14594
5,Statistics,Minimum,stat_min,1GSF,154.3975,180.2148,-33.0974,12.2156,0.23356,-12.1513,-4.4877,-160.4618,-229.6741
6,Statistics,10th percentile,stat_p10,QG58,222.5482,225.7114,-0.80929,17.4272,15.0631,-1.3156,1.637,-14.6864,-44.2052
7,Statistics,90th percentile,stat_p90,8DWT,276.952,281.151,11.8866,116.5299,132.1778,1.3293,25.8732,15.262,34.4672
8,Statistics,Maximum,stat_max,84IY,932.4669,844.7007,20.7166,259.6194,1213.4363,13.1147,170.9904,210.4681,200.2216
9,Statistics,Interquartile range,stat_iqr,SALO,23.4103,20.4309,6.0411,40.4781,47.7966,1.1522,9.0298,12.1152,28.1327
10,Statistics,Range,stat_range,2OJQ,778.0694,664.4859,53.8141,247.4038,1213.2027,25.266,175.4781,370.9298,429.8956
11,Statistics,Mean absolute deviation,stat_mad,4FUA,29.4795,29.9175,4.2047,32.3262,45.0403,0.92396,8.5418,11.1999,24.6734
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,10.0778,9.0649,2.7984,19.9952,21.7161,0.49762,4.4326,5.3233,12.6171
13,Statistics,Median absolute deviation,stat_medad,N72L,26.2289,25.5553,3.7452,27.7694,40.1143,0.92395,7.3351,11.197,24.3045
14,Statistics,Coefficient of variation,stat_cov,7TET,0.24888,0.23878,1.7646,0.85474,1.1946,765.4533,1.2588,-74.7616,-9.0399
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.047689,0.041523,1.0357,0.48373,0.48603,-663.0566,0.59794,187.3458,51.5427
16,Statistics,Energy,stat_energy,N8CA,5437272574.3569,5489222914.0119,3046189.3657,326158574.2092,789279898.842,163607.717,21138733.0044,29415203.8846,114463755.0732
17,Statistics,Root mean square,stat_rms,5ZWQ,265.342,266.6066,6.2805,64.9875,101.0953,1.4555,16.5445,19.5165,38.499
