,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,273.0142,272.9543,0.048838,37.3268,32.153,1.2895e-05,20.6311,-0.0081328,0.4904
1,Statistics,Variance,stat_var,ECT3,792.9512,619.5817,1.8116,97.6718,404.555,0.64012,172.1397,115.6745,157.6716
2,Statistics,Skewness,stat_skew,KE2A,1.5545,1.779,2.4435,3.1103,2.6026,0.0013332,1.4575,0.022921,0.9559
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,8.904,9.7249,27.0206,16.2801,30.0127,0.60678,6.7939,2.8788,9.113
4,Statistics,Median,stat_median,Y12H,270.3611,269.9117,-0.0010107,35.0097,28.7155,-0.00014946,18.883,-0.011149,0.089545
5,Statistics,Minimum,stat_min,1GSF,112.2735,158.0878,-15.9682,20.4315,0.039678,-6.1252,-34.3047,-122.8939,-152.8098
6,Statistics,10th percentile,stat_p10,QG58,242.1875,246.3016,-1.1459,29.1143,10.8804,-1.0014,6.2749,-12.9149,-12.0603
7,Statistics,90th percentile,stat_p90,8DWT,305.3657,301.656,1.1162,47.4333,57.1094,1.0021,36.6133,12.874,12.4597
8,Statistics,Maximum,stat_max,84IY,705.3473,633.4384,19.6063,165.7182,712.3341,6.4445,268.4991,136.0172,201.3274
9,Statistics,Interquartile range,stat_iqr,SALO,32.1235,27.9745,1.0638,8.5669,24.1457,1.0493,15.4689,13.1971,11.8424
10,Statistics,Range,stat_range,2OJQ,593.0738,475.3506,35.5745,145.2867,712.2944,12.5697,302.8038,258.9111,354.1372
11,Statistics,Mean absolute deviation,stat_mad,4FUA,20.5347,18.0104,0.80342,6.4322,14.8792,0.62966,9.7926,8.1952,8.4314
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,13.4265,11.7077,0.45177,3.6752,10.0641,0.43506,6.4777,5.4982,4.992
13,Statistics,Median absolute deviation,stat_medad,N72L,20.4161,17.8312,0.80212,6.1088,14.6215,0.62966,9.6872,8.1952,8.4239
14,Statistics,Coefficient of variation,stat_cov,7TET,0.10314,0.091193,27.5593,0.26477,0.62556,62047.2813,0.63594,-1322.453,25.6049
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.059217,0.051588,-27.7717,0.12006,0.39993,-4810.7039,0.39538,-1181.8279,51.6843
16,Statistics,Energy,stat_energy,N8CA,66902925899.6288,66719922650.4816,1611019.3282,1324172658.936,1277465093.7116,568512.869,530910728.8974,102734604.2769,140247270.073
17,Statistics,Root mean square,stat_rms,5ZWQ,274.4625,274.0869,1.3468,38.6129,37.9258,0.80007,24.4496,10.7552,12.5663
