,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,382.752,386.0115,5.668,50.1225,73.7575,0.0023545,4.6649,-0.43137,-6.7386
1,Statistics,Variance,stat_var,ECT3,8985.8436,8576.6047,25.5746,1126.7065,9148.3173,1.1615,19.726,390.0798,1704.8568
2,Statistics,Skewness,stat_skew,KE2A,2.1269,1.9824,0.055754,1.1485,3.7622,-0.078079,2.0966,-0.16901,-1.007
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,4.9467,4.1543,0.23993,1.5595,19.281,5.7908,7.1526,7.3483,2.696
4,Statistics,Median,stat_median,Y12H,349.265,351.9044,5.0624,42.9043,42.5673,0.0037149,3.3245,-0.16064,-1.3699
5,Statistics,Minimum,stat_min,1GSF,244.565,283.6563,-18.5667,10.5779,0.05808,-9.8295,-4.6519,-160.8945,-240.8183
6,Statistics,10th percentile,stat_p10,QG58,309.6501,312.3166,0.37985,13.6449,13.4322,-1.0999,0.78833,-19.0198,-60.5561
7,Statistics,90th percentile,stat_p90,8DWT,514.3936,518.7416,12.4204,95.9039,161.374,1.1183,10.3353,17.772,35.5406
8,Statistics,Maximum,stat_max,84IY,940.4608,917.7996,20.7645,215.4341,1041.5628,8.0459,54.8024,176.3751,195.4545
9,Statistics,Interquartile range,stat_iqr,SALO,75.098,81.0779,7.8384,48.1215,59.9217,0.9242,4.7833,12.6811,40.94
10,Statistics,Range,stat_range,2OJQ,695.8958,634.1432,39.3312,204.8562,1041.5047,17.8754,59.4543,337.2695,436.2728
11,Statistics,Mean absolute deviation,stat_mad,4FUA,66.9647,67.1048,4.183,26.7654,57.8898,0.72062,3.2357,12.0694,29.6539
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,36.4991,38.4928,3.1447,19.3613,27.7504,0.40451,2.0456,5.8883,17.9216
13,Statistics,Median absolute deviation,stat_medad,N72L,59.2017,59.6196,4.1629,26.165,50.1777,0.72062,3.0517,12.0658,29.2334
14,Statistics,Coefficient of variation,stat_cov,7TET,0.24766,0.23992,0.89223,0.66969,1.2968,457.7293,0.95209,-45.7849,-6.1274
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.10366,0.11034,0.70471,0.51886,0.56038,-625.3158,0.60372,-80.2451,-10.5824
16,Statistics,Energy,stat_energy,N8CA,8275998730.3975,8387589414.3192,3071242.3768,193691780.4384,776501097.2828,61824.7107,2208254.2588,20772683.6607,93161373.5567
17,Statistics,Root mean square,stat_rms,5ZWQ,394.3158,396.9653,7.5961,60.3239,120.7828,1.0777,6.4411,19.7551,41.8362
