,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,19.0621,19.0481,-0.003779,61.5825,219.4416,-0.00012167,21.7012,-0.030253,0.07543
1,Statistics,Variance,stat_var,ECT3,853.9312,407.7048,1.1572,57.5834,13783.0275,1.923,178.36,318.3592,188.0998
2,Statistics,Skewness,stat_skew,KE2A,-0.2047,-0.48745,2.8295,2.2799,0.7261,-0.012004,1.3632,-0.0030993,0.79064
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,0.25265,0.74696,44.0717,13.711,0.53754,0.35549,6.4621,0.10435,6.1421
4,Statistics,Median,stat_median,Y12H,20,20.8889,-0.024166,61.1126,204.3113,0.0036347,20.1199,-0.020059,-0.10811
5,Statistics,Minimum,stat_min,1GSF,-147,-109.963,-5.1493,40.4962,0.49863,-8.1116,-19.6586,-81.268,-74.2649
6,Statistics,10th percentile,stat_p10,QG58,-19,-7.8519,-1.0707,53.4352,79.5869,-1.7496,6.7252,-22.8112,-15.807
7,Statistics,90th percentile,stat_p90,8DWT,55,42.8148,1.0762,69.1744,379.4825,1.7411,38.1297,22.718,15.6773
8,Statistics,Maximum,stat_max,84IY,173,88.963,25.6622,158.6685,903.1756,9.3483,197.1498,95.3455,134.8921
9,Statistics,Interquartile range,stat_iqr,SALO,39,25.7778,1.0334,8.0892,159.4591,1.8108,16.3406,23.7692,16.1176
10,Statistics,Range,stat_range,2OJQ,320,198.9259,30.8114,118.1723,902.677,17.4599,216.8084,176.6134,209.157
11,Statistics,Mean absolute deviation,stat_mad,4FUA,23.1237,15.7954,0.71107,5.2304,93.6764,1.0922,10.0822,14.163,10.1433
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,16.1815,10.7736,0.43711,3.3658,66.0162,0.75253,6.8065,9.849,6.7113
13,Statistics,Median absolute deviation,stat_medad,N72L,23.1062,15.7214,0.71085,5.2154,92.9119,1.0922,9.9999,14.163,10.1421
14,Statistics,Coefficient of variation,stat_cov,7TET,1.533,1.06,-284.6551,0.12322,0.535,-11397.7168,0.61541,-589.7737,181.8231
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,1.0,0.65169,-34.7059,0.066276,0.3774,828.4667,0.39286,-577.9799,-115.6036
16,Statistics,Energy,stat_energy,N8CA,445501952,281998715.1114,423500.9929,1409006772.6769,22667751652.6207,703766.4135,237628853.4981,116512475.9446,68842270.9948
17,Statistics,Root mean square,stat_rms,5ZWQ,34.8897,27.7585,1.0757,62.0483,248.8727,1.3867,25.4814,17.8426,13.7152
