,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,367.5569,368.1006,0.99282,29.7118,10.6544,0.00059018,2.4726,-0.77687,-0.62737
1,Statistics,Variance,stat_var,ECT3,6504.0677,6225.9692,14.2251,763.0253,112.5194,0.10472,10.9664,198.9564,781.3391
2,Statistics,Skewness,stat_skew,KE2A,3.2754,3.2557,0.77354,2.237,3.8417,0.098902,4.7807,-0.62779,-0.04509
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,14.2199,13.9195,3.7561,6.0417,25.938,13.9961,43.8403,11.1621,5.681
4,Statistics,Median,stat_median,Y12H,347.1613,347.4025,0.3456,18.9041,7.7272,-0.00089833,1.4227,-0.12361,-0.042001
5,Statistics,Minimum,stat_min,1GSF,119.638,194.3667,-26.1209,4.3116,0.011299,-4.0792,-4.1286,-148.0543,-202.1737
6,Statistics,10th percentile,stat_p10,QG58,311.911,313.52,-2.1311,8.8697,2.7377,-0.28044,0.43203,-12.5532,-28.1386
7,Statistics,90th percentile,stat_p90,8DWT,434.6151,435.4669,5.7638,67.477,21.1313,0.28194,5.6473,10.7928,25.7771
8,Statistics,Maximum,stat_max,84IY,1058.5441,1027.2893,18.1145,227.292,177.6853,4.7425,96.064,160.3057,262.7341
9,Statistics,Interquartile range,stat_iqr,SALO,47.7322,48.0062,2.3963,24.3374,8.0768,0.2551,1.9681,8.3887,21.6074
10,Statistics,Range,stat_range,2OJQ,938.9062,832.9226,44.2354,222.9804,177.674,8.8217,100.1926,308.3601,464.9078
11,Statistics,Mean absolute deviation,stat_mad,4FUA,48.0718,47.5384,2.4558,19.7394,6.6403,0.20068,1.9668,8.2229,18.0373
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,21.8528,21.9159,1.1758,11.4313,3.5731,0.1092,0.93788,3.8144,9.5292
13,Statistics,Median absolute deviation,stat_medad,N72L,43.463,42.8347,2.3547,17.4729,6.107,0.20067,1.7011,8.1919,18.0276
14,Statistics,Coefficient of variation,stat_cov,7TET,0.21942,0.21436,3.7989,0.9297,0.9956,548.3214,1.3393,-18.1564,-44.5548
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.067636,0.067935,1.9,0.49994,0.46495,6802.0653,0.55056,-22.7726,-29.2525
16,Statistics,Energy,stat_energy,N8CA,74821727272.8491,74886135840.8205,8037271.4657,869638124.0073,119435611.0775,55334.4252,9024966.4799,105446242.6157,413062861.7823
17,Statistics,Root mean square,stat_rms,5ZWQ,376.3006,376.4625,3.9001,40.5686,15.0345,0.32361,4.1328,14.1266,27.9595
