,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,356.9245,358.7952,2.2621,79.1652,133.6729,0.00011609,19.5835,-1.1627,-3.1321
1,Statistics,Variance,stat_var,ECT3,10749.6907,9616.1592,33.6434,3016.5413,23852.042,7.5841,520.2884,848.9079,2519.9876
2,Statistics,Skewness,stat_skew,KE2A,2.455,2.4177,-0.17445,1.3376,4.155,-0.0098234,2.7478,-0.4145,0.11098
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,7.0733,6.6524,2.9377,1.5755,29.3598,4.648,11.3868,7.6722,3.5796
4,Statistics,Median,stat_median,Y12H,328.1761,329.5167,1.3485,58.2927,85.6398,-0.0010462,11.7644,-0.19777,-0.79928
5,Statistics,Minimum,stat_min,1GSF,47.4473,92.3887,-36.8006,22.1507,0.14458,-25.2579,-31.8283,-240.9456,-323.4685
6,Statistics,10th percentile,stat_p10,QG58,285.5475,292.7186,-2.4968,29.4333,28.26,-2.9495,2.5273,-27.6491,-63.1726
7,Statistics,90th percentile,stat_p90,8DWT,478.614,478.8267,9.8415,157.8371,289.6538,2.9525,47.2379,25.1702,48.7867
8,Statistics,Maximum,stat_max,84IY,1048.4703,983.5274,27.5668,380.6161,2730.6878,28.8673,307.9908,288.5419,399.0467
9,Statistics,Interquartile range,stat_iqr,SALO,51.0215,47.8567,5.4388,74.8381,110.2627,2.7994,18.7707,20.8645,41.1886
10,Statistics,Range,stat_range,2OJQ,1001.0231,891.1387,64.3674,358.4655,2730.5432,54.1252,339.8192,529.4875,722.5153
11,Statistics,Mean absolute deviation,stat_mad,4FUA,65.3847,63.2215,4.0889,44.1435,95.5116,1.9461,15.5146,18.1684,33.9573
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,26.898,26.442,2.4104,31.5903,50.2275,1.188,8.6255,9.243,18.7741
13,Statistics,Median absolute deviation,stat_medad,N72L,57.3241,54.3442,4.0033,41.7162,85.3787,1.9461,13.9129,18.1419,33.874
14,Statistics,Coefficient of variation,stat_cov,7TET,0.29048,0.27331,2.5641,0.69378,1.1554,23721.4414,1.1647,-25.0585,-16.0273
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.076618,0.071373,1.1984,0.51261,0.53177,-252.3602,0.6228,-49.912,-10.8929
16,Statistics,Energy,stat_energy,N8CA,24932371350.9403,24969442349.745,6995488.7871,1675516254.4698,7529713503.6378,1368772.4721,163118368.264,153454893.7403,456577908.2808
17,Statistics,Root mean square,stat_rms,5ZWQ,371.6783,371.9546,6.2258,96.3518,204.2559,2.7539,30.0633,29.1592,50.2971
