,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,425.4252,425.4125,0.11782,24.5359,8.4594,4.1984e-06,2.8151,-0.0060251,-0.052191
1,Statistics,Variance,stat_var,ECT3,2135.343,1956.7066,6.4528,105.0925,63.8876,0.0081368,5.8162,71.583,344.2077
2,Statistics,Skewness,stat_skew,KE2A,0.69092,0.66768,1.1235,3.1061,4.3124,-0.0045714,2.5654,-0.017376,-0.16012
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,7.3366,6.6888,7.2768,13.4793,31.6046,0.55519,15.7291,7.2923,9.2622
4,Statistics,Median,stat_median,Y12H,422.7622,422.5425,-0.1312,21.5656,6.581,-6.1507e-05,2.3262,-0.030328,-0.20255
5,Statistics,Minimum,stat_min,1GSF,120.9044,136.4392,-28.4152,11.6774,0.0040857,-0.95445,-8.0303,-133.0961,-208.1729
6,Statistics,10th percentile,stat_p10,QG58,373.0176,375.0563,-2.333,16.9655,2.4368,-0.11267,0.53569,-9.412,-19.0573
7,Statistics,90th percentile,stat_p90,8DWT,479.3569,476.9925,2.6241,34.9511,15.3873,0.11292,5.5847,9.411,19.6589
8,Statistics,Maximum,stat_max,84IY,1060.0411,985.6329,18.3168,141.0408,137.4264,0.68766,53.4456,128.5509,267.0375
9,Statistics,Interquartile range,stat_iqr,SALO,61.0242,59.3711,2.2454,7.4897,6.0025,0.11664,2.4551,9.3723,18.8355
10,Statistics,Range,stat_range,2OJQ,939.1367,849.1937,46.732,129.3634,137.4224,1.6421,61.4759,261.6471,475.2104
11,Statistics,Mean absolute deviation,stat_mad,4FUA,35.5063,34.2207,1.6925,6.5275,4.7946,0.070715,1.6821,6.1217,12.8616
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,24.9267,24.2281,0.96159,3.3725,2.5877,0.048487,1.0434,3.9243,7.9361
13,Statistics,Median absolute deviation,stat_medad,N72L,35.4495,34.1533,1.677,5.934,4.4914,0.070715,1.63,6.1217,12.8609
14,Statistics,Coefficient of variation,stat_cov,7TET,0.10862,0.10398,21.5611,0.41781,0.94487,21485.2195,0.85668,-1404.2445,-355.4793
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.071647,0.069704,-10.085,0.16617,0.42341,1263.187,0.48809,-198.9026,-83.8498
16,Statistics,Energy,stat_energy,N8CA,165026233599.0232,164855448501.6662,5827638.2274,637229343.3129,122063750.3888,7332.7279,12383329.5241,64509368.4682,310196265.8339
17,Statistics,Root mean square,stat_rms,5ZWQ,427.9275,427.7061,2.543,26.5914,11.6382,0.090204,3.7069,8.4607,18.5529
