,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,39.3376,39.5903,0.79957,49.114,113.8194,-0.0014827,11.9662,0.47638,-0.73273
1,Statistics,Variance,stat_var,ECT3,630.0363,335.0731,8.3754,891.1159,5238.6857,0.30905,122.0959,323.7525,846.9979
2,Statistics,Skewness,stat_skew,KE2A,-0.98868,-1.4505,3.1889,5.0863,2.4287,0.06129,4.5305,0.30764,-4.4153
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,2.8285,8.8256,11.1751,28.4047,15.499,0.82207,33.1257,6.201,33.4274
4,Statistics,Median,stat_median,Y12H,41,41.8519,0.10145,41.6546,101.9367,-0.003587,9.9107,0.054688,-0.16596
5,Statistics,Minimum,stat_min,1GSF,-99,-65.6667,-14.8186,34.0116,0.14704,-2.7424,-8.9814,-186.5348,-310.8222
6,Statistics,10th percentile,stat_p10,QG58,11,22.8519,-0.9388,38.3325,38.3661,-0.68726,3.5149,-20.0573,-15.9189
7,Statistics,90th percentile,stat_p90,8DWT,67,56.8519,2.7438,53.7348,199.198,0.68532,20.2513,20.2052,21.0655
8,Statistics,Maximum,stat_max,84IY,196,278.4074,18.198,316.559,1037.1853,3.0225,167.1912,132.3869,88.0059
9,Statistics,Interquartile range,stat_iqr,SALO,28,15.8519,0.98447,5.0048,83.3614,0.7034,8.333,21.2537,16.4904
10,Statistics,Range,stat_range,2OJQ,295,344.0741,33.0166,282.5474,1037.0383,5.7649,176.1726,318.9217,398.8281
11,Statistics,Mean absolute deviation,stat_mad,4FUA,18.5263,12.0043,1.5995,13.2911,52.1426,0.4322,6.3732,13.2164,14.4492
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,12.0301,6.7093,0.48174,2.3009,34.7053,0.29373,3.5166,8.7516,7.0977
13,Statistics,Median absolute deviation,stat_medad,N72L,18.4416,11.8173,1.3595,9.5473,51.2379,0.4322,6.1146,13.2116,14.4377
14,Statistics,Coefficient of variation,stat_cov,7TET,0.63808,0.46236,3.6195,0.6078,0.63591,-374.9407,0.92341,37.7707,-39.7191
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.34146,0.18988,3.4998,0.0592,0.39066,-99.4928,0.39981,50.0205,42.3327
16,Statistics,Energy,stat_energy,N8CA,59257992,51773718.2669,245325.6128,89896055.1314,495119235.9516,8410.6254,7219517.6118,8816777.0278,23064812.6092
17,Statistics,Root mean square,stat_rms,5ZWQ,46.6635,43.6173,3.0024,57.4744,134.8835,0.55593,16.2876,17.9994,29.1125
