,family,feature_name,feature_tag,ibsi_identifier,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9
0,Statistics,Mean,stat_mean,Q4LE,37.711,37.7287,-0.024982,61.0283,267.8361,-0.00079742,20.3571,-0.029933,-0.4066
1,Statistics,Variance,stat_var,ECT3,755.0912,301.2002,0.74836,49.4449,19990.7162,1.3475,141.2181,326.9561,145.7976
2,Statistics,Skewness,stat_skew,KE2A,0.35363,1.1583,-1.5889,0.3252,0.63745,0.010585,0.54757,0.00051143,-0.095212
3,Statistics,(Excess) kurtosis,stat_kurt,IPH6,1.3576,6.4457,8.8038,0.95711,0.22434,0.1374,0.57305,0.10225,1.0934
4,Statistics,Median,stat_median,Y12H,37,37.2222,0.050198,60.8941,251.237,-0.0030346,19.2988,-0.048293,-0.22006
5,Statistics,Minimum,stat_min,1GSF,-88,-51.5555,-10.011,37.6627,0.35034,-5.418,-27.2469,-102.1231,-81.9343
6,Statistics,10th percentile,stat_p10,QG58,4,18.0,-0.86092,52.3382,96.802,-1.4675,6.1164,-23.019,-15.2947
7,Statistics,90th percentile,stat_p90,8DWT,71,56.2593,0.81059,69.5166,460.2192,1.4811,36.0727,23.0351,14.2863
8,Statistics,Maximum,stat_max,84IY,200,204.4074,4.0764,102.8948,932.3956,5.54,86.648,86.4986,80.3596
9,Statistics,Interquartile range,stat_iqr,SALO,35,20.0,0.79767,9.1333,195.9385,1.5442,15.4875,24.1519,15.1932
10,Statistics,Range,stat_range,2OJQ,288,255.963,14.0873,65.2321,932.0453,10.958,113.8949,188.6217,162.2939
11,Statistics,Mean absolute deviation,stat_mad,4FUA,21.2592,12.6292,0.57998,5.4849,113.6893,0.92052,9.3605,14.3692,9.3405
12,Statistics,Robust mean absolute deviation,stat_rmad,1128,14.5823,8.2916,0.33784,3.7605,80.9492,0.63952,6.4521,10.0094,6.3266
13,Statistics,Median absolute deviation,stat_medad,N72L,21.2518,12.6223,0.57607,5.4838,112.9442,0.92052,9.3216,14.3692,9.3393
14,Statistics,Coefficient of variation,stat_cov,7TET,0.72867,0.46,-34.6283,0.11522,0.52789,-1455.7009,0.58375,-604.0769,-29.6968
15,Statistics,Quartile coefficient of dispersion,stat_qcod,9S40,0.46667,0.27054,10.847,0.075012,0.37901,-210.5133,0.39158,-598.3868,-28.0022
16,Statistics,Energy,stat_energy,N8CA,563490816,446362301.188,193846.3821,976732798.8224,23740112056.008,348742.5032,143804586.3807,84620715.0429,37777110.7042
17,Statistics,Root mean square,stat_rms,5ZWQ,46.6606,41.5289,0.86544,61.432,302.8645,1.1608,23.5718,18.082,12.0815
